titles,links
西安交通大学电气工程：中国历史最悠久的电气工程学科,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024422&idx=1&sn=03d9598616880ad45565cbb9c6608222&chksm=bd71452e8a06cc389f6bfaf24563cc2b309534abd246ec80ac7d5e1e4402f82c7d6fd7854f37#rd
华中科技大学电气学院博士生戴宏宇获2018 IPMHVC杰出研究生奖,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024422&idx=2&sn=691ce0761eb07084a85c355eab409ea2&chksm=bd71452e8a06cc3835aa07705640febf0c07d3e445ed4de30fca53d2d7ddf15f0b9ebffc72f7#rd
2018年重庆大学电气工程学院“电气之光”硕博学术夏令营开营通知,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024422&idx=3&sn=e035a43ba1310bfd057c8fd46de33d0f&chksm=bd71452e8a06cc38cee5bded79f5145f75f2ca321cc9faabbb381cb73c832254169a2ae9fe91#rd
名单公布！36所高校通过电气工程专业认证，进入全球工程教育“第一方阵”,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024411&idx=1&sn=661139a6ef51a9e8aae3595ce0ea5667&chksm=bd7145138a06cc058a34f5d50241a8cfe99fb250e8f4cfa7ecc975394f83506faa86261d3c24#rd
史上最全电气工程专业介绍及选校指南,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024404&idx=1&sn=4155c9d8ce51598ac8e063cca5aa9ee2&chksm=bd71451c8a06cc0a9a172244315e0716f1ee63c8735067f25a525cfbd1379ac6900b6d3f73ab#rd
电气工程领域企业国家重点实验室年度报告出炉！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024391&idx=1&sn=8412eab5b4369bc71aa4842b21f5077a&chksm=bd71450f8a06cc19d0ca7623c9d29817b15172bb36313b6574199d75fec7e7ecd1ea45ae38bf#rd
致准大一新生：电气工程及其自动化专业是什么？欢迎了解一下,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024391&idx=2&sn=e40528bcb0e34b190193fb64df295b3d&chksm=bd71450f8a06cc193e6565911f7412b00e473c7bd8d5ded1a179b076d9763f00433f31379e43#rd
祝贺！清华大学电机系肖曦教授荣获2018“中达学者”称号,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024384&idx=1&sn=3cdd1931123c3f74cc9215fdc9890e57&chksm=bd7145088a06cc1e23afc4207e9bcecf54f458fc05aa2405ac29b45e209ca371abbf92e769f8#rd
“00后”们，我在电网等你，祝高考加油！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024384&idx=2&sn=62fe73972b45e8ed5326a6d0b8cf1062&chksm=bd7145088a06cc1efa4e116eb4c119b3bfd2134779ff73b6f357241828beca4e28d9962c90ae#rd
如果再参加一次高考，你的目标是什么？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024384&idx=3&sn=c68e02350397ab0feb2a9c01acb4d1f3&chksm=bd7145088a06cc1e8266cbed863959f2fed6d101fa9c0e6fa730c427c7cf305ce3f29c7371a5#rd
西安交通大学电气工程学院举办2018年优秀大学生暑期夏令营,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024374&idx=1&sn=e586ae96b3d22f6c206bd6c9f1917fee&chksm=bd7142fe8a06cbe8a6579ae07731cc2018b4fd51bd27ab1548929174bed8b3775ccb7b683706#rd
天津大学电气自动化与信息工程学院举办2019年研究生招生夏令营,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024374&idx=2&sn=ac810070c2a24c048a8ae38e49ebd66f&chksm=bd7142fe8a06cbe8414b641f74a0cdbdd93f05adf8e917b56cd57ef0ca9c2e3dbc8c9ccf3eee#rd
重磅｜2018年度中国电力优质工程评审结果出炉：67项工程获奖！(全名单),http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024374&idx=3&sn=1ecf1c8a15d4564a154dcb6bad684a3d&chksm=bd7142fe8a06cbe898c9cd4651d70a4efd24f2a66bfc93a8a87b15686419fe1a0c2c8233424f#rd
欢迎广大学子报考华北电力大学电气与电子工程学院！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024368&idx=1&sn=1aefe4345dee76e21c7217ce1857b53b&chksm=bd7142f88a06cbee7ca680f30439354770a2241db792776f90d1665a90c9ee0737ef21ce9e4e#rd
国家能源局、中国电力企业联合会发布《2017年全国电力可靠性年度报告》 南方电网公司供电可靠率为99.818% 优于全国平均值,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024368&idx=2&sn=688108f9ece698cc7a10930a0865b1b3&chksm=bd7142f88a06cbee07e9098675fee19649b1b4ea9d01ed7c197869b7710ad83a8a9681ff88c2#rd
中国博士后科学基金第11批特别资助拟资助人员名单公布，电气领域15人入选,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024360&idx=1&sn=3e5ff0354f98927af77ffcd1fc977dc0&chksm=bd7142e08a06cbf64a8a147f4206ccdfcfa114132bcd5b4d69ea4fc73b0271673226ee2b30f8#rd
国家能源局：4月全国发生电力人身伤亡事故5起死亡5人,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024360&idx=2&sn=3ac2a6f458ece846b2c5d374132a12ef&chksm=bd7142e08a06cbf6c7dcabfc72f99d518ac87d14fe328420cae793363817a9f0d50edb3c5872#rd
清华大学电机系在电力系统权威期刊上在线发表智能用电大数据综述长文（内附文章链接）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024340&idx=1&sn=e9639cbbdb9a41f599a7166ba8eab1fc&chksm=bd7142dc8a06cbca362fd3fea070b0d6f178cb64f65f1f9e8d260ed3c50d7060990a94a1dd9b#rd
从前有位同志上工地未佩戴安全帽，后来……,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024340&idx=2&sn=671d9f870ad70fdc160f42a54b0c8f66&chksm=bd7142dc8a06cbca0ea1f25fcf2efc765ff1afb2267c6d39286699fc5bc2cb7ff275c857662b#rd
合肥工业大学博士生李明荣获IPEC 2018 ECCE Asia会议最佳论文一等奖,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024340&idx=3&sn=aeabfde7e89dc9876f7a14c059b7b097&chksm=bd7142dc8a06cbca1a5c4d66c87803a0a6764fd93938610e83a5d13276da6410df7054527e4f#rd
电气工程领域国家重点实验室年度报告出炉！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024325&idx=1&sn=6cea8f5e34812f5fb4c4af8baa795d10&chksm=bd7142cd8a06cbdbb2b6dc3127a2320e9d73914b0aed52d0d5fd68add944179f19c65e8c72db#rd
山东大学电气工程学院关于举办2018优秀大学生夏令营通知,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024325&idx=2&sn=a031be213645b1814f870dbb26007894&chksm=bd7142cd8a06cbdb55ab298b83860f348419399f249d17f305b944db8dbae7f158d411da60b9#rd
年薪80万元，安家费150万，科研启动费200万，重庆大学电气工程学院欢迎您加入！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024302&idx=1&sn=56be0b4c40825cb98aa01bd0883a521e&chksm=bd7142a68a06cbb0dfa1de73b382f2ba86ca6a17845a6f31f8ef8e9ed1b9b19397b60fb845c4#rd
重磅！电力规划设计总院发布《中国电力发展报告2017》,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024302&idx=2&sn=e85d0584f7bd47eb58960930b459b7d2&chksm=bd7142a68a06cbb07e5d5a2330535a0205576cf735bcaeb88e6767973c7efb173d432646883e#rd
这位同学，想来南方电网深圳供电局上班吗？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024297&idx=1&sn=c0ed8f1861e53650ab7a5bf1774b88f2&chksm=bd7142a18a06cbb79153daf9893e555e28fe8b702ef62729b6790b18184d56f0c7f5d0699983#rd
厉害了，国家电网已经建成1521个高速公路电动汽车充电站！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024297&idx=2&sn=e0917b0b60768bb42be9d21bfe5769d0&chksm=bd7142a18a06cbb72dc0a8dfb7d8807ef0c3acfe1c19cc2e40e4d415c462439b9c466a6911b7#rd
大咖云集的首届IEEE宽禁带功率器件与应用国际会议在西安成功举办!,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024291&idx=1&sn=d57fe5b99208112615cad4139f220a26&chksm=bd7142ab8a06cbbd15e650f7d5a86e1d2e96a74c9d099021b51fe070a8edd1a1c3d7ea74a2b2#rd
西安交大 | 创新港聚电气校友，为母校建言献策，贡献智慧，探讨电气学科新发展,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024291&idx=2&sn=ec4be7d8b39d7835b731179465c123a2&chksm=bd7142ab8a06cbbdfb31975985cd6127cf85f8479d4911efc74d857561d120b25c813d38c53d#rd
警惕！5月21日湖南娄底发生一起触电死亡事故，内含事故原因分析,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024291&idx=3&sn=4a20725b5cb42bc656754a64de485c81&chksm=bd7142ab8a06cbbd836d03096358267fea1741f2b43ddfdb97a093fef877fc532fd1051b34f0#rd
通知 | 武汉大学电气工程学院关于举办2018年优秀大学生暑期夏令营通知,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024291&idx=4&sn=01656e4853dc32fabf1ea04d2822c1c9&chksm=bd7142ab8a06cbbdc9d271fee7d10cf562b40b60a055dde1f5fa253ec9f24d381e758df7ec3c#rd
电气系的男生追我……,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024277&idx=1&sn=402a8240880847ff1070d1c3e0020266&chksm=bd71429d8a06cb8bda4df273c06fcb61ff864f7d0da4d1b361ead61830d853d1101877cc4b2f#rd
专访国家优青获得者张之梁教授：筑人之本，成人之梁,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024277&idx=2&sn=d851539368e1faac3f9ba9cfa46a7aef&chksm=bd71429d8a06cb8be357858d3ffb46be4f9d12858d8b49ae45faffeb5217a5a22977c4a4431c#rd
中国高被引学者名单出炉，电气和电子工程50余人入选,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024277&idx=3&sn=942283afb6351a9f0e37be6db5ab71aa&chksm=bd71429d8a06cb8bb785c2041bc32cbc1e6d1453286cee4b983833ef248d524ca2afec6257e8#rd
谁说电力男人不懂浪漫，看这里……,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024270&idx=1&sn=6179457d8f26879b2b86d039641e63c1&chksm=bd7142868a06cb90e4d77ffef398a3db60af43f18ec52fe807733186f80884d3b5e740a6f7c8#rd
硬件科技独角兽TOP100榜单发布！揭秘智造发展3大困境！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024270&idx=2&sn=770572db2936b6a4a76294ebf7921cc4&chksm=bd7142868a06cb90a82dd064a02dc34672614b7b26d9439badcbc0e731d3ad7cd30e0ae3f0e4#rd
想进南方电网，报考这些学校！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024264&idx=1&sn=d2773884b2803b2b7283112a92331eb3&chksm=bd7142808a06cb96d39bde2efc38511f9db67af3bf16dcc7cc0fcec48dc9eceee6b18f5a4e6a#rd
国家电网公司特高压水冷系统关键技术取得突破进展！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024264&idx=2&sn=a5cceb3dd752d5738f999297de44decd&chksm=bd7142808a06cb9664014bb43dec96d457586391e601f7c2e17888d2684e1b79e8ac9f69af37#rd
就业专访 | 我是如何顺利拿到南方电网调度中心的offer？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024249&idx=1&sn=d806072cedc6f83a73324ed0e634c8b6&chksm=bd7142718a06cb67167beb1a6a84ad011b6970f818c7df2ad9a816bfa8d175008cd892e69001#rd
电缆直径和电缆流过电流计算以及对照表,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024249&idx=2&sn=dc6703b5465617377de450a47d63a8a1&chksm=bd7142718a06cb67c4b34d632e894d62a21ae33b3d654b1bd683da0377f2fea7b9a168bd520d#rd
收藏！浙大电气工程学院教师代表性项目与科研方向简介（一）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024245&idx=1&sn=b6b97356ee3681a6ee175bba3f38e5c6&chksm=bd71427d8a06cb6b6f235cc341f8e35e4274b456da4408ef1cb31e029c7c9d8c2d823a8ae614#rd
WiPDA Asia 2018 Official Program,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024245&idx=2&sn=8a4483b86a6f979433260126d100c9a1&chksm=bd71427d8a06cb6b85a722838f125d5ba135b158a0697f405d24559638d80c120f28b726b415#rd
西安交大 | 锂离子电池电极材料结构设计方面取得新进展，研究成果发表于纳米领域国际权威期刊ACS Nano,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024245&idx=3&sn=0ce38818ec8df7eabe5f9b7770d6a273&chksm=bd71427d8a06cb6be3594e30ffc4d00e6e549d5876a4616ab16a0b8d3d50788bc04f1c0ad1ac#rd
国外电气工程（EE）学科简介暨出国留学攻略,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024240&idx=1&sn=9eb0d973e5938cfea233ecba366dffb2&chksm=bd7142788a06cb6ed5709aa283444695d6f879e1f108f8986068d3303944caf7d50d1382209c#rd
两年最高60万！电气工程博士后资助名单揭晓,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024240&idx=2&sn=b36ff1f805b8cda171f056a26e85eee0&chksm=bd7142788a06cb6e8f1eb23c83c7c8e76399bdf652a21d8105025136b726b0f683beefa58c12#rd
电气考研怎么选？这里有一份指南,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024235&idx=1&sn=3c3db8cd50a613d84b85c0110e3b17dd&chksm=bd7142638a06cb75c5f5db2b79f0f3426c9d01c92092b42c0baed81dcd5ee23e37217ef92c04#rd
真实写照，南方电网人是这样的！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024235&idx=2&sn=6080185c89844ad7393ddb55fc2a400e&chksm=bd7142638a06cb758415188ffdf01994f13ff536fce5be4e3954c5f24445347492a42d83eaea#rd
电网公司各个岗位都是干什么的？哪些岗位发展好？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024229&idx=1&sn=f8c1d7a9b1536f346046e66224eef6fa&chksm=bd71426d8a06cb7b23b6e6026f86753e6f1a8dee8d3c6164dd982d634fd1ebbbc8b3591dfcff#rd
IEEE第一届亚洲宽禁带功率器件及应用会议【含详细日程】,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024229&idx=2&sn=020825f02829e627637ed6458213efe2&chksm=bd71426d8a06cb7b316f07b44f193d59acf58412c569e28e6fe67a916e772ae2eadc369ce7bd#rd
西安交大电气学院荣命哲课题组在纳米科学领域权威刊物Nano Today发表综述文章,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024229&idx=3&sn=a5a4cbf0d9514aba73e57b5e27e6c02f&chksm=bd71426d8a06cb7bcf55c7435481ffdad624257e28b8692fb2e052c1466379afc6799fd3cb90#rd
国网正式编制  | 中国电科院招募人工智能专家若干名，报名截止5月20号,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024191&idx=1&sn=71e74b4969ee4195340bd40d30f5981b&chksm=bd7142378a06cb2173c162c74e4140ed317dd2da097d71888131eb564954dca2d20047a0579e#rd
多所电气名校共同开启中国电气工程高等教育110周年系列纪念活动,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024191&idx=2&sn=957d9983c52860bb158ac78871da4bd6&chksm=bd7142378a06cb2183f32bc3aaa5de42773f2f01f8e3ebd0e4cba85d4acf70780a0b49fa236c#rd
西安交通大学电气学科发展战略研讨暨电气校友会成立大会通知,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024176&idx=1&sn=04a421addee60a490097290b926e328f&chksm=bd7142388a06cb2efef75e821f583c0c0fd1f4a0f6a515a439cd47bad95849c96c1c209b6014#rd
总经费超3.7亿！19个“智能电网技术与装备”重点专项拟获立项！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024176&idx=2&sn=48f98581715cfbe43803dad425b501ef&chksm=bd7142388a06cb2e09567fe8f06973ba41d7b45eb80e8bb27e538728b2b4102261d664b2ea66#rd
清北专家专业解读：电气工程及其自动化专业,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024162&idx=1&sn=10ebb9b615a8ddb03fb8329c400e2c57&chksm=bd71422a8a06cb3c37ad3ae800a243a8f75d6c75bc005840eada11dd0f70fdb5ab905961cd3f#rd
寻找国产IGBT核心技术之路：国产IGBT技术在无锡地铁成功应用,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024162&idx=2&sn=cc1dd45b2d3a3d9af95e9cbf931525c9&chksm=bd71422a8a06cb3ca6dd21b9def02c24b477c77de4cb9078e7f25a78ec41d0becfe5d26048a7#rd
5月2日贵州电网安顺110kV平坝变主变爆燃,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024161&idx=2&sn=bbcb36fa486d470d5ef8cf1eadd81340&chksm=bd7142298a06cb3fb1a94c95ea73e85e1ad75ff411ba718afe505fd8c749baf0c18d280ccfa2#rd
人才招聘 | 浙江大学电气工程学院诚聘海内外英才,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024161&idx=3&sn=8b0505062df71667071f8f4c03b6141a&chksm=bd7142298a06cb3f845ed9d417f2c72f22cd588384f4cf8a1bc6d4404d52fab164e53d29988d#rd
专业技术资格（职称）申报指南！【图文详解版】,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024151&idx=2&sn=bdaccaa7fc77adfddb5e786dd27e2225&chksm=bd71421f8a06cb093424e601f570febe7b59cb93ef4b689161dac7208c35c9a1f173650516a9#rd
中高级职称个人网上申报指南！（正式版）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024151&idx=3&sn=b65b305cd1759b332db5a9d76cf5889b&chksm=bd71421f8a06cb09da05e7dfea7d0b45744345e05f40131aa87031972096025508ebeb90ae1a#rd
同世界发达国家配电网相比，我们该直面的差距,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024134&idx=1&sn=0f95300874b8aa4441e9b414a6505573&chksm=bd71420e8a06cb185c4f8cd28726a86d570d84e9da18c8a2176f2b6f821b5264be47b1cfdbd7#rd
事业编是啥？学电的必须了解下,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024134&idx=2&sn=31b0b8ef6a14f9a5c99f2730f43b8044&chksm=bd71420e8a06cb183830e5233f2a27a53ca81fc0a3b6c895976d2e9312c09e0e37c0370e6909#rd
眼红CS专业风景独好？带你走进五大电气“前途”领域!,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024129&idx=1&sn=ebfd96fcf970f8eebe1404bb61446a1a&chksm=bd7142098a06cb1fd5b68aaf9070e0d4de0ff81b8aa1fd659d2a2ac5f6692a1cf52b9f0aa967#rd
“挂靠”关系中重大责任事故罪的认定,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024129&idx=2&sn=ecdedac888982b46641e117dec8d58aa&chksm=bd7142098a06cb1fe00292afa4da01ace561a990978b713fea5a5dfd84d40c89d61b203d27c8#rd
为海岛供电，为什么非要用柔性直流？ | 每日一读,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024124&idx=2&sn=65a8e99fe6967b53cbf401dbd2b9e3b5&chksm=bd7143f48a06cae2de736b7343ce3bd9b35f50e449ef28e27f91ac3e730ba6d88b9731766652#rd
不学好地理，装X都装不明白！ | 今日最佳,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024124&idx=3&sn=73db15c0e9ab1c1063410155ec5ac42b&chksm=bd7143f48a06cae28327bca6d297c4d1a5a34d9d70ad1e9a003c806134e227c03cb9e19490db#rd
清华大学电机系的同学都在挑战什么？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024118&idx=2&sn=e1a3c7687ce7e63c8824c778a46f4a8e&chksm=bd7143fe8a06cae84672faf8e392fcb4a741c2e6e56b478d97ea6544f4d54e2822eedbd255dc#rd
电工技术类学科高被引图书TOP3出炉！浙大徐政教授团队专著《柔性直流输电系统》登顶榜首！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024113&idx=1&sn=f4ee448d31478c78552e4d0c5e49dd05&chksm=bd7143f98a06caefa91c9eeeb75a41c2c95b4e200892e38dce36f41a29d03433654045132ce9#rd
2018IEEE电力电子学会直流微电网研讨会重磅来袭！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024113&idx=2&sn=76b20c50bf3a9d5984d0cf457757f25f&chksm=bd7143f98a06caef04f9e6be883905c9235af84beeb6b50ab18d0a796ec0efb9fbb8930c67a6#rd
90后美女进电网以后做什么工作？女性在电网行业中最大优势是什么？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024106&idx=1&sn=7d6a26125d2db3ae71072189b800371b&chksm=bd7143e28a06caf40944e9eeef482d9d0dfa0c42864b874f6d88f3735a2327ae4c24d9c36ab3#rd
推荐阅读！这些文章刷遍朋友圈,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024106&idx=2&sn=886715b24fe44a098a88b4da7ac2725b&chksm=bd7143e28a06caf4b122ef17cc6e48942e092dbe169e1993ef9db8c43edf6c68158d543f26fe#rd
电力学霸告诉你：网络流行语用古文怎么说？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024099&idx=1&sn=cc2430d1cbc88cc02d98cac7d1b39063&chksm=bd7143eb8a06cafd97ce8f7d7b4e07e232297b278dd580b5287b3f033c882701133626d9c9da#rd
厉害了，我的南方电网！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024099&idx=2&sn=b9813e8696c318f037d2504baa85bceb&chksm=bd7143eb8a06cafd555bbd3d8dd89f37a9ade4781b3307cd18aa0197916db632be87cc1e856c#rd
系统学习建筑电气设计，2个月独立出图！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024099&idx=3&sn=04700eac37514858e1b1bf8fc31c1a7e&chksm=bd7143eb8a06cafd219a5999a3678db1ec8860ab68fb285f918d316884ae298884e1c8f1cbf6#rd
全面讲解变电站常见事故处理～,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024091&idx=2&sn=be35d50cc3f3a1623fe8db7527ca1da1&chksm=bd7143d38a06cac543a241a7944f42419b6f1b4a8d5f29ff9d360efeaa40cd449f42ea41ebde#rd
首届西安交通大学电力电子与工业自动化学术年会召开,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024091&idx=3&sn=1ef7c6be219e246d9ccbadd1f3c2059f&chksm=bd7143d38a06cac51817b7d9b372e17bf057b171f9c385c9924dc8443e58136d98ecd13af1db#rd
据说在电力工地待久了，就会变成这样子。。。,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024084&idx=1&sn=593f84456827f9d326994399bed64b81&chksm=bd7143dc8a06cacac05fe33488b7bd7869ceb71d28af100100b52e0fa85fc9d6566e3d68a4d2#rd
中兴，挺过去就会好！加油！中国！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024084&idx=2&sn=848767c6dcb0fdfbaa4af7c9f76c0442&chksm=bd7143dc8a06caca4e3e855852caeb08483618663a439edb8b6dcde04e0580b063d56616f5a6#rd
这个号，大学生都关注了！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024084&idx=3&sn=6034a63f064e2b5c6a2f96446bd5d018&chksm=bd7143dc8a06caca859c6b3266dcff555500205c691f962c98399c700da64db6d10ed3d65b97#rd
芯片工程师们愤怒：共享单车烧几百亿，尖端科技却鲜有投资,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024075&idx=1&sn=23b865ea15afcde66c0ba5fb281d3354&chksm=bd7143c38a06cad5307170c94fe308009a28d4b801c813b8e47b61f584fb30a461a002c5c333#rd
喜讯！清华大学“永磁电机高性能控制方法”项目获日内瓦国际发明展特别金奖！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024075&idx=2&sn=b95e7b75cc0f52b331382abe2b87dad8&chksm=bd7143c38a06cad54a9a846c2030ab0054ec34b001665c289840c885a30d2b2aaa4a85d9c4f4#rd
工程师如何赚钱？灰色收入了解一下...,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024062&idx=1&sn=7932387b6c367c22f8d651c502fd8224&chksm=bd7143b68a06caa0bebb237a5fb6efa8a7fb3633c02f04588c60f68762bb74073e5aab011d69#rd
惨！动图还原触电现场，请守住生命红线！！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024062&idx=2&sn=4ae6a96dc36ff52db9bf19b3c8b86024&chksm=bd7143b68a06caa0cc59849f905a0a74d4a483668fb3184dd471d28ed16c95aa74841c95eb0b#rd
40个学术网站，满足你的科研需求！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024062&idx=3&sn=206a4ed28ee045283e0e9e8a18a5bcf9&chksm=bd7143b68a06caa0abc38d3b85080fa29377aa35aa483ce075633f3e665516ba157c113aa740#rd
祝贺！重庆大学侯世英教授当选新一届中国高校电工学研究会理事长！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024057&idx=2&sn=43cfd45bc913864a1cf4c82e2b779a4f&chksm=bd7143b18a06caa717c8f33306ec50eb9ff2dbe1fe606cc89dd9f91ff02713c78713532a60b8#rd
电塔不是你想爬，想爬就能爬！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024050&idx=2&sn=64923e425c39aacf49aae3c802b47237&chksm=bd7143ba8a06caac0ba6a7ac1893b8c88260dc5fa7aa9ff2e8f229cb22acc4307e1ef96174ab#rd
从中兴被美国制裁看电子行业中国现状！！！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651024050&idx=3&sn=b4f0d1863c6e737166f12d82ff7b9f48&chksm=bd7143ba8a06caac9e4d0edecdd33db529b356a23a07551c6831165deb7e60699c860bd377fe#rd
